user_id,age,avg_session_time,avg_tries_cnt,avg_progress
6772,14,58.0,3.0,62.34
7871,21,17.05,4.71,52.15
11902,27,6.74,798.94,97.13
1884,13,6.19,1.8,2.4
10221,36,1.22,2.79,95.32
8107,18,42.05,1.39,61.47
11534,28,27.22,2.14,93.33
4066,15,7.07,9.07,51.14
4849,16,14.46,1.44,52.87
11318,32,18.54,4.32,93.82
1484,17,8.65,5.02,1.78
5740,13,17.97,4.97,24.45
4139,14,22.25,7.59,38.99
8830,19,1.09,4.42,71.96
2302,17,21.63,6.36,1.93
10236,34,9.16,0.86,97.44
6189,17,20.1,2.85,48.6
2429,14,34.59,3.42,1.86
7578,10,4.23,5.3,45.42
3128,19,5.61,1.8,41.43
8265,14,15.86,1.15,24.34
7084,20,35.7,2.26,51.76
9456,14,12.25,0.28,88.14
9324,17,3.44,3.15,87.87
9228,16,18.54,5.29,83.83
9874,19,9.43,2.59,81.4
648,15,4.56,1.04,8.17
4569,10,14.6,1.08,53.43
5373,13,11.98,2.75,26.12
7388,18,17.24,0.9,48.66
8070,12,0.41,0.61,53.72
273,12,13.35,9.57,4.94
5983,16,7.47,3.05,19.5
3883,19,4.21,0.73,74.22
7618,17,11.94,2.27,33.6
8219,22,30.84,6.16,15.96
1969,15,16.42,8.22,6.92
8012,17,29.0,4.63,74.6
6552,14,2.99,3.72,14.68
5042,18,12.39,8.02,19.77
8820,16,4.16,4.95,23.7
7616,17,7.32,2.57,53.38
5819,13,3.87,1.15,68.95
8682,21,3.96,2.84,70.59
9404,15,8.03,4.18,87.16
8529,20,1.74,2.19,16.97
9507,13,5.19,1.99,80.26
3441,20,9.24,2.63,34.23
11589,33,14.09,0.93,97.99
6084,16,4.33,2.22,49.54
6830,18,8.55,2.09,69.53
10982,38,41.82,6.37,96.75
4723,15,8.0,3.06,10.53
11208,35,6.36,4.07,92.66
1061,18,12.68,3.4,9.52
5184,10,17.2,2.96,37.91
9546,15,19.34,2.62,80.19
3270,15,16.84,2.76,66.55
5879,15,5.15,5.05,38.68
8850,14,52.54,2.22,31.66
836,7,1.79,1.13,2.02
7075,14,3.19,1.93,32.29
8920,16,11.53,4.64,14.61
7928,16,18.91,4.24,38.25
10450,37,11.79,1.82,99.07
8755,17,3.17,8.77,19.08
3621,15,5.44,0.86,22.89
10203,38,4.73,1.94,99.3
6744,15,12.37,7.05,10.95
5950,17,1.64,10.26,51.41
2840,18,30.59,7.18,1.6
11837,33,7.36,3.54,97.45
6349,17,3.05,1.55,56.94
3965,16,9.49,2.81,41.62
1053,16,74.08,5.65,7.33
8138,18,5.0,5.05,71.35
7998,16,24.76,2.07,74.24
7188,12,3.03,6.09,13.38
2368,16,10.11,4.89,0.85
6085,13,9.3,3.13,25.0
4720,17,29.38,3.06,51.86
9851,15,11.8,10.56,89.46
4154,17,61.49,3.18,15.11
7094,16,4.91,4.97,53.38
3812,18,27.05,2.15,55.56
11097,35,27.32,2.52,93.69
354,18,22.95,7.45,1.57
9717,20,52.49,1.37,88.33
9024,17,6.87,0.81,82.5
2671,19,4.05,0.82,9.2
9431,20,33.24,1.69,85.83
5227,21,19.79,4.02,27.58
2611,20,16.42,1.73,6.19
9523,16,15.73,1.29,87.73
6970,13,20.31,5.48,79.0
7568,17,45.6,1.78,78.25
9796,12,0.85,1.38,88.21
11974,39,17.34,379.81,90.88
9147,16,41.86,3.69,82.69
10495,37,27.47,1.57,92.6
5894,17,1.28,1.41,74.04
8416,10,1.12,4.88,52.78
10957,35,19.36,4.54,94.5
6829,14,6.39,5.34,56.12
3442,12,2.56,3.16,79.28
5321,16,8.8,8.04,36.87
11765,27,23.92,6.89,94.4
9879,19,6.09,2.75,88.91
11781,38,19.21,5.15,93.81
8648,19,5.57,1.39,43.22
10062,33,5.97,0.96,94.91
6394,21,15.76,6.52,36.82
1562,19,31.72,4.14,7.56
5450,18,36.76,1.85,22.3
3397,16,2.68,1.76,36.55
6165,13,2.98,5.64,48.02
3798,10,3.27,4.09,31.93
5061,14,3.18,1.49,77.36
1390,9,10.47,1.91,5.39
4657,15,8.38,1.42,19.82
4769,14,26.11,9.12,75.33
7069,20,3.96,6.67,45.9
4286,14,6.06,5.69,57.93
9828,18,18.54,8.36,82.62
10272,29,26.8,0.33,91.17
2242,15,9.55,3.1,4.46
6289,10,5.6,6.98,51.08
1539,15,33.62,9.56,5.55
4920,21,46.38,8.8,15.66
555,12,0.66,7.78,9.28
3882,14,17.56,6.36,18.11
11468,32,20.27,5.28,90.99
9908,17,9.55,2.53,88.84
11553,32,9.83,0.92,92.1
4711,16,13.89,9.48,22.45
1960,15,6.83,3.29,2.08
6883,15,29.23,5.06,33.19
1025,20,11.24,3.28,9.11
6262,17,5.38,0.41,72.95
9310,16,39.86,5.52,87.66
50,18,14.49,2.43,6.36
1823,16,3.73,6.12,1.92
831,17,31.64,7.0,8.97
5841,23,2.34,6.69,58.82
8447,15,11.8,2.16,73.47
9203,19,21.71,3.98,87.84
3896,15,6.79,2.44,64.73
3099,12,10.58,2.4,66.17
9452,12,36.25,3.71,89.3
3357,14,10.46,4.19,70.66
11153,31,7.36,0.24,99.74
1214,22,4.61,4.86,5.68
10709,37,21.87,4.69,93.01
2291,16,22.82,5.08,4.23
7589,17,8.86,2.74,37.78
5505,16,0.52,6.54,18.16
7222,12,54.02,0.23,11.21
1357,17,0.94,3.96,9.27
1895,14,6.96,4.68,7.15
10261,33,14.34,4.96,93.54
2849,15,13.28,3.91,3.17
10071,33,3.02,7.95,92.2
515,16,42.71,3.49,5.05
814,15,7.22,4.64,4.82
10082,33,15.21,4.98,92.58
9057,14,12.55,0.95,87.58
5699,21,10.85,8.61,27.38
7787,16,28.65,7.88,12.0
9312,15,0.96,3.28,86.18
10023,35,39.65,7.14,91.12
5133,13,21.23,1.25,25.4
7288,16,7.53,4.26,22.34
1296,19,65.75,10.88,5.8
11245,40,6.38,2.12,90.78
216,12,0.62,7.92,9.8
8184,13,13.94,1.62,33.36
4380,17,2.55,3.87,56.62
10060,37,5.15,0.32,96.56
9566,15,4.73,4.06,83.53
4684,21,7.77,6.36,27.8
11505,33,2.19,1.59,91.44
7404,10,11.06,2.7,16.7
3002,17,13.54,4.45,36.53
751,17,6.89,1.75,8.96
11926,36,14.76,538.85,99.38
2612,16,0.35,8.49,0.91
4135,16,21.47,4.39,29.08
1004,18,12.64,9.79,8.17
2323,14,28.82,6.29,7.69
1219,12,36.87,3.75,5.61
1858,16,3.84,1.1,6.49
11222,41,14.05,3.1,99.72
1605,16,6.13,3.87,5.54
10178,37,2.86,4.5,97.04
7533,10,9.99,4.9,15.63
731,9,35.41,7.72,7.1
8459,12,29.47,5.39,53.22
4585,14,2.09,4.03,50.74
7705,17,12.66,7.45,44.25
2452,23,7.86,3.8,5.07
8310,16,3.48,5.2,39.13
2896,17,4.99,1.52,7.97
5339,13,11.7,2.57,35.02
1021,18,65.24,1.64,4.33
11041,43,45.41,1.09,92.31
7315,14,30.88,3.47,23.56
10168,36,28.33,8.68,96.99
2950,15,14.18,3.01,4.31
11543,32,6.02,14.02,98.41
11507,40,2.07,2.76,98.25
220,15,1.6,6.78,0.93
4861,15,2.03,2.98,42.53
11679,39,1.98,1.23,94.2
8243,16,9.92,0.96,31.88
6086,22,0.13,9.85,60.71
8783,15,1.35,2.02,30.49
9304,15,1.35,2.29,86.84
5415,16,2.29,0.63,58.66
2613,16,6.89,2.51,2.23
11591,34,24.12,5.69,93.95
10799,31,5.31,1.79,96.26
9959,22,6.36,2.02,86.92
5052,12,2.96,1.95,38.79
377,20,30.84,8.61,3.96
5064,12,24.02,4.52,24.73
4391,18,1.47,4.66,25.76
1043,17,27.88,3.47,5.61
5307,16,48.29,4.61,45.61
784,13,7.16,6.72,5.95
7367,18,0.92,2.97,57.69
5236,16,23.55,2.77,70.84
3962,15,8.37,1.1,60.04
5149,14,26.31,4.61,60.24
11251,40,13.06,3.07,93.59
9747,17,3.3,5.05,86.51
3000,16,2.17,6.35,3.77
10505,25,11.1,12.97,93.15
2629,15,35.55,0.95,0.74
1314,18,20.74,1.18,3.79
190,19,1.03,11.43,0.85
3738,21,30.13,3.85,65.15
6215,17,8.25,2.78,52.66
11740,32,11.67,1.14,98.72
10419,34,2.08,1.76,99.55
660,14,3.86,4.86,6.83
9844,16,9.05,5.19,86.34
11147,34,6.05,3.08,95.0
7674,16,4.21,3.36,38.97
7984,16,17.67,10.51,46.37
2080,14,0.67,3.33,4.92
4339,17,9.42,3.14,27.21
9543,13,32.05,0.44,87.49
264,15,16.96,7.23,5.51
205,14,74.98,1.91,8.28
7344,14,6.5,4.61,32.69
5416,21,18.4,1.66,21.97
11001,31,9.45,3.59,98.41
1276,11,43.94,1.22,8.86
4411,19,5.6,2.31,35.33
4043,15,12.81,3.24,54.66
7156,9,14.5,5.05,44.75
4665,20,43.1,9.25,72.24
9921,18,5.97,6.31,88.72
9884,18,0.67,3.61,85.3
4239,14,0.62,5.25,54.05
1565,11,4.82,1.32,4.55
8088,13,15.06,3.07,36.04
5348,12,6.41,2.31,36.86
261,14,32.62,4.95,5.37
7109,16,58.74,8.9,69.84
4268,17,19.73,2.35,79.93
5106,18,16.03,0.57,34.34
5211,17,35.03,7.59,66.12
2130,16,8.6,1.54,5.92
2092,16,6.73,2.35,0.74
9348,17,17.32,12.64,84.96
11886,37,0.83,4.52,97.98
6728,14,4.7,4.66,67.86
3189,17,4.57,1.56,33.95
5306,20,2.1,2.26,41.36
6497,16,9.45,4.52,50.81
7850,15,30.08,3.18,23.21
10215,34,16.64,3.42,93.39
326,11,14.94,2.05,0.29
4433,14,25.95,7.03,34.11
1579,15,60.45,7.21,5.48
5813,16,22.52,2.61,76.66
3135,19,5.44,0.66,72.47
6845,15,11.03,0.54,54.63
6609,16,9.66,8.49,50.67
11144,40,22.83,4.33,94.76
3809,12,40.03,4.93,33.15
3040,16,3.63,8.35,32.12
9294,14,6.55,7.67,85.48
10223,32,0.15,0.83,93.92
1919,17,5.91,3.92,8.83
6826,15,2.72,8.04,33.89
9561,15,17.75,1.86,83.14
10080,34,86.06,4.71,96.33
2135,15,16.65,3.6,9.49
9857,16,19.35,5.73,89.06
3492,12,4.81,7.01,57.47
9125,12,31.1,6.61,87.52
121,8,9.73,3.03,5.25
6572,16,0.83,5.03,38.22
348,12,46.85,0.83,9.91
8133,17,8.04,1.15,32.36
9973,14,9.83,0.11,86.15
8972,22,29.03,4.32,37.76
5805,18,7.41,2.66,30.87
4060,11,37.04,9.23,11.79
11476,37,24.23,5.22,97.59
1980,20,1.93,0.27,1.9
1115,15,0.15,0.31,2.21
8632,18,62.14,2.91,59.22
1577,8,5.37,4.29,7.01
7952,12,2.45,2.04,79.25
2237,14,1.1,0.4,1.5
11009,40,13.86,5.14,99.27
1210,10,0.6,5.09,9.21
10702,35,39.1,6.12,91.93
5556,18,44.29,9.76,60.29
1791,18,4.01,2.5,8.08
6463,19,9.24,2.62,47.47
882,12,3.31,7.06,5.92
4113,13,32.19,2.27,42.68
9935,13,16.99,2.11,85.89
6677,16,2.4,3.32,28.53
6435,12,20.39,1.69,71.73
6301,16,14.9,1.83,54.29
5442,14,2.06,1.31,73.05
7076,16,36.16,2.01,38.88
4912,14,19.45,0.55,77.53
9043,16,5.3,0.59,84.69
6631,16,1.55,4.29,18.73
2556,17,4.11,2.05,6.31
11869,33,1.41,4.91,99.24
10385,37,3.66,5.49,91.95
11016,37,14.09,7.82,99.46
10041,36,45.76,3.25,96.36
9162,14,37.59,1.93,88.55
5979,11,29.9,15.02,27.23
2126,15,11.45,3.51,3.4
4362,14,30.48,2.74,72.79
3590,17,1.7,6.27,20.3
11503,34,36.47,4.46,97.61
158,12,3.16,1.29,2.05
10871,38,40.49,2.86,91.2
887,14,28.21,3.22,4.01
6293,18,5.87,2.59,43.62
5029,15,3.19,1.22,66.68
6861,17,1.48,1.77,44.08
10848,29,1.15,5.66,94.27
9349,21,29.5,9.68,88.98
8037,19,21.94,1.91,22.8
8478,12,6.53,5.36,35.75
6439,15,3.13,2.03,63.5
105,18,6.22,6.01,1.65
1064,20,0.31,4.36,6.44
296,9,2.18,5.42,8.27
3909,13,4.07,1.94,15.78
6877,14,4.46,1.27,71.72
8008,14,37.95,5.58,11.83
8300,14,34.78,4.64,28.13
1806,17,37.16,4.32,5.92
6247,9,17.6,3.13,13.75
8561,20,37.59,6.99,51.45
11636,34,7.67,4.18,93.28
107,16,60.49,4.99,6.96
2607,19,18.3,4.0,6.88
830,20,27.75,0.85,5.6
4821,17,25.45,1.33,50.89
6496,21,16.86,3.23,70.39
7240,11,28.3,3.58,70.43
7256,14,19.78,3.23,65.2
4598,15,0.81,2.46,51.75
7544,15,5.18,0.4,62.41
9483,22,2.14,7.91,84.05
11760,35,3.13,2.59,96.38
463,16,4.03,7.22,6.84
6065,17,21.85,2.31,59.74
7217,20,55.33,2.49,53.01
11550,36,12.08,6.79,94.33
10028,32,3.82,6.03,93.49
996,18,6.81,1.48,9.01
10403,27,24.03,3.76,91.94
7643,17,33.29,1.83,35.08
4580,19,7.91,2.63,69.58
10140,32,34.72,1.01,97.88
8332,12,6.83,7.99,24.95
7491,22,69.87,4.2,15.78
3067,15,14.17,6.7,52.82
1795,16,25.91,5.89,2.42
8645,19,17.29,7.69,12.15
8584,15,7.63,3.94,26.64
6183,16,21.28,4.94,69.2
11455,32,29.44,5.21,98.44
10084,35,21.25,0.4,96.65
9721,15,27.62,1.91,83.06
3408,16,62.21,3.59,53.55
11969,30,33.76,596.09,98.69
4563,11,2.51,6.41,68.24
3593,14,46.67,3.93,43.05
756,16,13.17,4.0,2.7
129,12,47.0,1.54,9.51
2617,20,4.61,2.18,1.23
11722,39,5.76,4.02,97.83
9277,16,22.4,3.71,84.36
643,19,31.62,10.29,3.14
8462,13,2.01,4.15,44.84
4588,14,1.77,3.43,70.76
2424,15,5.36,3.98,1.85
9335,16,2.06,3.21,82.65
7166,16,32.47,3.76,34.82
2366,14,40.52,3.28,7.07
11730,41,20.76,2.07,93.84
8330,24,59.55,1.07,36.41
6983,13,13.39,5.61,13.45
7518,10,43.86,1.49,54.69
11533,37,13.86,4.54,96.38
7283,16,76.85,4.2,38.71
9217,15,31.87,1.46,83.5
3327,11,22.69,8.22,22.13
3101,13,0.47,1.02,53.1
7797,17,60.99,1.71,16.78
147,13,10.7,2.47,3.21
7415,19,13.72,4.87,53.11
11346,38,6.98,4.47,97.07
3278,18,24.92,0.8,30.46
5683,13,22.52,2.25,27.48
9945,17,3.77,0.88,81.08
7826,20,0.79,2.81,64.09
8897,13,13.08,4.74,52.52
4830,15,6.16,2.5,42.61
10601,29,12.3,7.83,98.36
4499,20,17.25,0.23,68.01
9457,12,27.32,5.85,86.51
2898,13,25.4,5.45,2.58
1288,14,28.84,3.23,5.24
1773,13,1.5,0.74,5.05
3771,20,17.68,4.37,13.12
7973,10,2.1,6.06,59.3
11234,35,34.44,5.15,97.7
2105,12,31.22,1.14,2.17
11169,36,5.1,5.01,91.36
8553,15,12.52,1.23,66.51
1891,14,24.91,5.98,9.05
419,18,8.37,3.78,9.6
5536,18,14.27,1.53,73.23
2073,14,19.17,0.65,2.52
9986,6,0.43,5.19,80.78
7034,13,8.12,4.09,71.3
9054,16,10.06,2.87,82.55
10664,39,8.24,4.34,90.59
445,10,2.38,1.28,8.44
2253,16,53.1,2.78,8.25
7752,14,1.73,0.36,34.92
2546,17,2.68,5.02,0.44
10009,39,0.47,5.73,96.22
7131,19,14.75,5.3,21.02
3209,14,3.05,0.6,46.38
4462,16,0.15,3.66,25.94
9549,16,14.18,5.03,82.7
2797,9,36.27,3.66,7.14
2707,15,24.49,1.82,3.94
1698,15,0.88,2.26,0.76
2549,18,1.69,5.25,3.58
5000,13,1.17,5.59,19.91
2741,11,14.48,0.28,1.84
8627,19,39.87,1.18,71.55
9161,17,12.63,3.76,83.1
4384,16,12.18,1.89,18.01
6526,18,0.59,1.59,37.3
10993,42,5.62,3.81,99.03
7910,15,5.96,7.67,61.85
10173,31,2.05,1.04,90.35
260,7,28.52,3.5,3.93
2123,16,11.08,3.38,2.42
6259,14,2.73,2.04,12.63
7933,16,2.72,3.04,27.4
4496,12,1.99,2.87,23.94
9606,16,2.68,1.48,84.48
10515,41,42.47,1.54,99.54
3500,10,24.75,5.11,66.59
3568,15,4.55,14.92,63.46
6719,10,36.46,3.42,52.36
5816,14,2.83,8.31,75.44
2152,9,43.09,5.28,4.44
991,12,17.07,5.43,3.83
3828,16,5.71,0.88,63.16
10758,35,27.15,5.73,92.2
10154,31,4.43,2.38,92.52
7350,15,39.76,1.63,56.04
8455,21,25.67,0.58,64.36
10844,32,3.18,1.46,90.62
10723,36,14.14,6.38,91.63
10908,32,1.43,10.29,99.82
4247,14,1.2,1.87,78.11
9758,14,11.93,0.28,81.43
2321,17,42.86,2.27,1.79
8760,11,1.59,2.57,78.09
6147,12,0.8,1.41,74.72
462,19,11.35,3.77,3.5
6449,18,15.02,2.54,63.03
1312,13,9.65,6.4,3.71
1957,10,0.06,7.07,3.18
2643,15,22.17,3.73,0.87
2026,14,25.3,4.5,2.78
8549,17,16.06,0.84,31.82
38,14,11.64,5.25,1.99
1486,12,35.83,2.42,7.91
11252,40,21.56,10.71,93.68
5594,13,1.47,4.26,21.29
3419,20,0.53,4.19,21.21
3451,20,5.29,3.29,72.86
4937,16,0.46,3.04,20.1
7253,12,19.4,1.4,62.72
8216,14,9.21,2.42,37.02
4725,19,0.26,2.83,53.83
69,15,1.13,1.25,0.09
10558,30,7.42,3.05,91.48
2893,21,1.85,5.57,4.17
448,19,39.92,2.0,6.68
7066,11,4.01,2.72,45.76
9577,13,12.84,2.49,89.41
5811,12,3.74,5.96,58.82
6447,18,46.71,4.41,67.74
10877,27,1.5,1.49,93.52
4923,16,0.1,2.57,43.52
9598,17,6.79,1.05,81.64
4469,16,15.47,3.76,78.0
11496,24,6.21,3.24,97.11
10812,36,19.59,7.71,99.92
4805,17,19.38,1.51,20.82
8967,13,3.43,8.46,13.54
10018,40,10.63,2.43,91.05
5432,16,0.07,7.85,72.39
2051,19,0.88,4.16,1.26
8551,14,16.62,0.77,62.64
4719,16,1.03,1.9,64.86
11436,34,1.34,2.34,99.05
11665,33,19.4,10.63,96.25
9782,14,11.7,2.75,86.67
3255,17,1.64,5.4,24.07
5585,16,5.97,10.36,66.02
6684,12,5.56,4.29,54.4
345,15,22.43,8.05,6.91
4477,10,16.06,1.64,45.63
103,18,6.17,0.7,9.78
11795,28,30.07,2.97,99.59
4003,14,42.75,8.43,13.71
3409,13,38.32,6.98,30.43
92,12,6.08,7.78,0.18
6308,15,9.36,2.14,62.54
5732,17,0.31,5.24,16.13
6717,14,21.71,4.44,25.44
1813,16,16.91,6.62,6.34
1065,11,1.74,3.26,5.77
4498,16,7.97,1.33,23.82
11656,29,19.9,2.01,91.28
3011,16,3.21,6.75,70.06
7648,16,3.13,3.56,13.27
9611,14,3.16,1.39,84.73
6724,17,29.89,10.31,78.79
10721,32,37.88,10.57,97.74
8826,13,2.14,3.99,10.84
8291,17,2.33,4.89,49.54
7452,13,15.72,3.93,63.61
778,11,4.82,2.45,0.78
3206,17,4.82,2.78,25.34
6567,16,36.07,9.29,12.71
11858,37,9.79,0.18,96.96
5496,13,2.8,4.47,47.72
8857,14,31.04,6.85,27.98
1864,13,33.54,4.63,5.21
10307,35,13.19,3.59,98.49
6400,17,16.26,3.43,25.83
1652,15,19.03,3.23,1.09
653,15,8.77,5.68,6.51
8424,15,8.91,6.71,16.73
4114,11,8.15,1.51,27.93
3036,13,4.53,8.64,30.97
563,17,6.26,1.13,7.33
7862,12,28.69,4.97,27.47
2796,16,0.69,12.07,0.48
1758,21,4.64,3.04,2.04
8803,15,10.03,1.54,46.64
34,16,11.81,2.84,2.21
7136,19,5.13,9.04,76.06
2816,14,37.21,4.26,9.36
1003,13,16.75,1.67,6.66
96,16,3.18,1.95,3.88
3912,14,9.06,7.0,61.41
1571,8,23.07,1.86,2.7
10519,30,31.42,0.57,92.75
7009,10,13.33,11.81,13.79
47,23,34.16,0.45,1.22
3764,14,25.69,2.48,78.99
4640,15,0.72,2.94,28.41
2861,15,23.35,1.81,6.18
1512,14,0.36,1.34,6.29
432,16,14.83,1.51,6.66
6245,15,33.73,6.42,29.16
6010,13,13.11,7.46,23.65
450,21,18.3,12.86,6.8
3619,12,3.32,2.24,30.3
8386,17,0.16,3.32,34.39
9169,15,70.74,2.26,84.74
11369,36,1.16,3.37,98.93
6603,15,2.5,1.77,65.09
8576,13,20.65,4.44,35.35
2618,18,5.73,1.36,4.8
3686,14,9.03,3.16,18.79
9087,15,4.4,6.08,85.59
11811,39,0.46,3.3,97.54
10325,31,10.75,6.75,93.59
9849,19,26.64,3.17,81.2
3754,14,9.0,8.16,76.91
3445,21,5.0,8.33,66.49
1741,23,6.43,5.77,7.09
9001,18,39.45,9.12,85.86
4495,13,21.41,1.9,56.58
4685,16,5.71,3.65,17.97
7197,19,18.87,3.39,29.45
1073,15,61.38,5.36,3.55
5114,14,5.94,6.74,69.05
7442,17,32.92,3.34,10.36
10527,40,2.05,6.65,94.97
9479,10,0.93,1.84,85.6
1818,19,11.35,0.51,2.21
9307,12,21.77,6.34,82.51
6949,10,18.37,1.62,47.81
5135,13,21.87,2.38,75.77
5338,17,6.57,5.17,18.31
1708,15,0.19,1.11,9.3
10955,32,7.63,1.58,96.09
9039,18,14.99,2.77,80.62
10680,31,12.77,3.97,99.92
7145,14,2.37,0.49,35.4
5322,19,22.46,5.63,44.74
4055,22,18.29,5.27,25.66
6699,13,23.91,13.8,30.48
7904,15,8.04,3.38,68.75
8840,20,6.97,2.33,25.09
21,17,3.12,4.89,8.4
9295,17,25.42,3.03,84.64
9413,15,2.67,5.72,83.92
6488,12,0.31,2.06,57.61
10480,32,0.38,4.35,93.75
11398,31,43.98,3.49,94.79
9032,15,30.12,1.54,89.06
986,17,2.33,3.3,4.31
11994,35,8.71,1000.0,91.27
9757,15,32.3,0.75,82.52
2461,16,0.4,6.52,7.92
1722,16,7.73,2.05,1.53
1975,17,2.46,5.23,6.83
11105,42,5.15,6.54,93.74
10862,36,3.53,1.41,94.27
2028,20,13.7,4.5,3.15
3247,17,7.51,1.72,53.83
1174,9,6.6,13.1,1.13
3737,10,21.12,6.54,25.45
10690,33,23.91,4.06,96.3
3747,17,0.55,0.98,24.11
11715,41,41.2,3.82,94.39
716,11,16.87,1.01,1.55
7747,19,19.84,6.4,23.66
11763,36,14.67,7.1,95.99
5967,15,7.88,0.67,66.48
2554,14,5.65,1.08,0.48
6785,16,41.46,4.14,78.15
10205,42,0.15,3.87,90.61
3987,14,0.98,2.54,53.74
9763,16,3.58,5.06,86.81
3796,17,20.22,4.17,33.92
9950,21,19.8,4.17,86.0
11814,33,11.99,4.08,99.73
11425,40,3.74,2.85,91.38
6697,18,3.3,9.31,44.59
11909,35,24.02,37.28,94.19
10917,37,13.18,4.52,91.95
11078,38,16.26,3.38,95.14
166,14,10.43,2.13,4.36
9755,16,30.14,5.29,83.76
5652,18,9.15,11.32,56.22
4734,14,8.94,5.79,37.89
10097,34,0.08,3.86,95.9
1396,18,21.87,4.3,6.07
11810,34,10.53,5.62,99.05
2501,13,0.14,1.31,3.07
10944,29,27.71,3.25,94.18
953,14,0.89,4.45,3.12
4153,15,0.19,6.26,21.12
9286,16,15.85,1.25,88.17
4432,13,0.51,4.04,53.05
8637,12,16.56,3.98,32.92
11749,40,3.78,8.76,90.4
5977,12,5.66,0.47,52.37
2923,15,0.46,4.88,4.88
10157,34,3.8,4.84,90.36
618,11,13.2,2.45,1.6
7489,10,23.1,1.32,65.43
3444,16,8.59,2.41,31.29
10963,37,0.87,2.58,98.6
7349,11,19.84,11.63,40.03
10432,44,0.81,1.49,90.08
11106,30,3.97,1.2,93.05
1737,19,7.79,5.37,6.91
7244,14,14.14,2.58,55.48
2995,16,0.53,2.07,1.95
6220,15,28.16,5.95,19.33
9288,14,24.03,0.65,87.88
545,18,23.56,1.99,7.05
6999,15,32.26,18.02,29.31
7848,14,1.93,2.47,48.41
1872,14,27.62,3.33,9.4
2428,17,11.03,5.82,9.58
4775,14,15.53,10.64,39.61
4525,14,5.55,1.4,36.14
5005,18,20.67,15.33,61.21
3169,14,7.59,4.1,71.0
3174,11,0.95,5.11,70.02
8860,16,11.12,4.78,52.63
7990,16,5.47,3.78,51.44
1180,15,64.23,7.71,3.46
10037,30,18.31,5.11,95.11
7619,13,55.43,2.54,43.09
4678,10,7.48,2.04,15.59
1089,15,19.97,4.78,6.46
9856,21,45.31,1.02,84.47
56,14,22.96,4.63,9.56
3093,15,17.33,8.65,33.67
8405,17,17.73,1.21,43.0
2347,16,27.05,3.41,0.67
5452,16,18.98,4.86,13.68
5225,15,15.48,1.21,38.18
11593,37,15.01,1.72,99.2
5824,17,14.66,1.45,21.99
2472,18,67.59,2.38,3.69
5765,14,21.69,3.39,23.6
3495,18,56.75,9.86,72.05
6053,13,6.5,7.49,41.78
10688,31,13.85,6.2,96.59
588,20,12.98,2.63,3.54
4322,11,6.98,4.02,55.37
8344,11,51.35,2.32,37.4
7468,18,4.17,0.68,10.02
3544,17,11.82,7.48,25.81
1704,20,28.79,9.67,8.49
4058,17,25.43,7.04,70.39
8074,17,4.64,1.51,30.21
800,14,14.04,2.11,1.85
891,13,20.47,2.44,0.62
5428,16,2.96,4.11,72.55
2830,10,1.49,2.38,7.03
122,12,6.49,1.12,7.96
8069,18,33.02,2.41,51.45
11856,40,0.06,2.97,98.15
4439,15,4.95,8.05,48.47
9071,16,16.04,8.44,89.02
1102,12,8.32,5.16,5.92
7617,18,7.72,3.94,24.12
4228,17,13.24,4.75,78.1
1663,13,0.58,2.8,0.58
8092,19,3.03,1.61,30.04
11997,34,37.13,1000.0,93.51
2775,17,31.4,2.09,1.45
10549,38,23.35,3.82,90.56
689,16,36.85,5.32,1.88
4981,19,2.93,2.01,63.38
9280,12,2.39,3.82,87.47
1816,12,4.47,1.05,9.37
9140,13,0.64,1.15,80.29
2043,15,9.06,4.26,3.04
535,9,74.89,7.31,1.85
6048,21,5.54,0.84,23.42
383,19,23.5,1.59,2.49
8371,20,5.24,8.34,22.27
1277,19,3.41,3.27,1.22
5972,27,12.91,3.43,30.47
11360,30,9.94,0.6,92.61
11290,38,0.24,9.91,99.92
11259,36,28.85,6.29,91.59
10489,39,11.72,2.23,96.36
6427,14,1.28,6.84,74.79
5431,11,11.47,3.09,71.24
4682,9,4.13,2.75,54.01
5480,15,10.08,4.09,18.45
973,12,0.98,8.75,3.72
7569,13,18.58,1.04,48.55
2564,17,27.34,3.78,1.56
1551,16,24.27,1.85,0.49
6866,12,9.34,4.39,43.5
9108,9,8.96,1.23,82.97
6434,16,24.24,3.12,53.84
8530,13,4.63,7.04,51.23
1284,15,3.66,1.35,1.55
4942,16,23.43,4.48,60.7
9997,17,0.32,1.95,86.66
3222,10,4.4,2.68,12.37
9712,19,0.04,4.0,89.42
6105,13,8.31,12.18,23.43
9765,11,10.49,4.68,86.05
11670,42,4.36,1.21,99.78
10995,34,16.07,0.93,98.72
5235,13,15.15,5.03,10.31
9183,13,15.01,0.7,83.81
10821,36,51.92,2.1,90.76
5612,13,27.83,4.19,38.65
11191,42,20.89,4.44,91.22
2384,10,1.41,4.1,2.28
7604,18,47.23,7.25,41.54
9346,11,14.31,1.14,83.95
4208,12,9.92,4.72,44.96
2459,15,12.03,1.18,9.46
1614,18,12.68,3.29,7.24
6742,18,1.69,2.84,22.09
1414,19,1.55,4.17,9.65
11319,37,1.36,5.09,99.62
5264,15,15.01,2.29,28.72
5885,16,26.92,1.3,50.18
11488,35,45.63,7.04,97.11
2958,15,7.03,3.49,2.99
2407,13,6.83,5.51,0.01
